tipo,fecha,id_tuit,id_conversacion,cuenta_origen,texto,referencia_anuncio,likes,rts
ANUNCIO,2026-03-06 18:30:45+00:00,2029988068518658462,2029988068518658462,basubte,El lunes 16 reabre Congreso de la Línea A tras las obras de renovación integral.  * Impermeabilización y pintura. * Recambio de pisos y nueva señalética. * Luces LED  y nuevo mobiliario en andén. * Restauración de murales.  Los trabajos continuarán con la estación ya operativa. https://t.co/fFs5iZCCiP,,71,24
REACCION,2026-03-07 16:24:53+00:00,2030318779381485633,,basubte,"@basubte Tiene ahora en Medrano una sola persona poniendo piezas de los murales, son una vergüenza",El lunes 16 reabre Congreso de la Línea A tras las obras de renovación integral.  * Impermeabilización y pintura. * Recambio de pisos y nueva señalética. * Luces LED  y nuevo mobiliario en andén. * Restauración de murales.  Los trabajos continuarán con la estación ya operativa. https://t.co/fFs5iZCCiP,1,0
REACCION,2026-03-07 16:24:16+00:00,2030318627577082320,,basubte,@rockmetommyboy @basubte Eran dos personas? Porque trabajaron dos personas en la línea B y a veces no iban,El lunes 16 reabre Congreso de la Línea A tras las obras de renovación integral.  * Impermeabilización y pintura. * Recambio de pisos y nueva señalética. * Luces LED  y nuevo mobiliario en andén. * Restauración de murales.  Los trabajos continuarán con la estación ya operativa. https://t.co/fFs5iZCCiP,0,0
REACCION,2026-03-07 08:45:40+00:00,2030203215363309863,,basubte,@kevlarok @basubte Plaza Italia 6 meses e ingreso botánico 10 meses...son de terror,El lunes 16 reabre Congreso de la Línea A tras las obras de renovación integral.  * Impermeabilización y pintura. * Recambio de pisos y nueva señalética. * Luces LED  y nuevo mobiliario en andén. * Restauración de murales.  Los trabajos continuarán con la estación ya operativa. https://t.co/fFs5iZCCiP,0,0
REACCION,2026-03-07 04:07:31+00:00,2030133215487205664,,basubte,@basubte Sí es como plaza Italia es una porquería,El lunes 16 reabre Congreso de la Línea A tras las obras de renovación integral.  * Impermeabilización y pintura. * Recambio de pisos y nueva señalética. * Luces LED  y nuevo mobiliario en andén. * Restauración de murales.  Los trabajos continuarán con la estación ya operativa. https://t.co/fFs5iZCCiP,1,0
REACCION,2026-03-07 02:27:34+00:00,2030108061604446361,,basubte,"@alex_08mdp @basubte Les pregunté mil veces a todos los responsables, cuándo abre Piedras y ninguno fue capaz de responder! Así atienden a los vecinos... Son unos irrespetuosos! 😡",El lunes 16 reabre Congreso de la Línea A tras las obras de renovación integral.  * Impermeabilización y pintura. * Recambio de pisos y nueva señalética. * Luces LED  y nuevo mobiliario en andén. * Restauración de murales.  Los trabajos continuarán con la estación ya operativa. https://t.co/fFs5iZCCiP,1,0
REACCION,2026-03-07 00:45:00+00:00,2030082250398736782,,basubte,@basubte Vuelve congreso y ahora cuál cierran ? Porque siempre cierran una al toque que abren otra,El lunes 16 reabre Congreso de la Línea A tras las obras de renovación integral.  * Impermeabilización y pintura. * Recambio de pisos y nueva señalética. * Luces LED  y nuevo mobiliario en andén. * Restauración de murales.  Los trabajos continuarán con la estación ya operativa. https://t.co/fFs5iZCCiP,1,0
REACCION,2026-03-06 23:26:38+00:00,2030062529875947628,,basubte,@basubte Lo que no está operativo es el palacio legislativo. La división de poderes ha muerto,El lunes 16 reabre Congreso de la Línea A tras las obras de renovación integral.  * Impermeabilización y pintura. * Recambio de pisos y nueva señalética. * Luces LED  y nuevo mobiliario en andén. * Restauración de murales.  Los trabajos continuarán con la estación ya operativa. https://t.co/fFs5iZCCiP,2,0
REACCION,2026-03-06 23:10:39+00:00,2030058505835593795,,basubte,"@basubte @jorgemacri  aparte de retwittear a gente paga,  ¿lees comentarios de los vecinos que usan la ciudad día a día?",El lunes 16 reabre Congreso de la Línea A tras las obras de renovación integral.  * Impermeabilización y pintura. * Recambio de pisos y nueva señalética. * Luces LED  y nuevo mobiliario en andén. * Restauración de murales.  Los trabajos continuarán con la estación ya operativa. https://t.co/fFs5iZCCiP,0,0
REACCION,2026-03-06 23:04:43+00:00,2030057014773043442,,basubte,"@basubte Recordatorio que sólo con esta ""obra"" se chorearon 11.000 millones de pesos de los porteños y demoraron más de cuatro meses",El lunes 16 reabre Congreso de la Línea A tras las obras de renovación integral.  * Impermeabilización y pintura. * Recambio de pisos y nueva señalética. * Luces LED  y nuevo mobiliario en andén. * Restauración de murales.  Los trabajos continuarán con la estación ya operativa. https://t.co/fFs5iZCCiP,6,0
